280 285.2 254.8 260 314.9 326.9 314.8 302.8 355.6 19.99 313.6 323.3 160 184.4 216.7 226.4 213.1 225.1 237.2 225.2 247.9 259 263.4 249.9 281 292.1 290.1 276.6 293.6 300 300 284.5 255.5 240 240 246.4 254.9 265.1 274.9 285.1 294.7 300 314.5 330 270 0 225.5 210 245.3 240 270 270 322.7 330 334.9 336 344.5 0 14.46 30 44.46 60 120 135.5 150 165.5 180 195.5 204 205.1 210 217.3 225 233.2 240 243.5 248.7 255.1 261.1 266.7 273.3 278.9 284.9 291.3 296.5 300 306.8 315 
325.6 349.9 340.2 305.7 342.6 355.4 354 337.8 22.23 37.09 26.85 9.864 75.36 105.6 76.2 45.12 194.4 224.6 254.9 223.8 262.9 277.8 290.1 273.2 304.6 317.4 322.2 306 336 348.8 0 10.38 15.54 0 300 284.5 289.6 300 311.2 324 330 330 0 5.295 30 45.54 0 150 270 254.5 300 294.7 346.7 354 0 4.518 12.57 21.49 30 38.59 45.14 48.76 60 75.54 90 105.5 120 135.5 164.5 180 194.5 210 224.5 240 251.2 254.9 261.4 270 278.5 287.4 295.5 300 306 313.3 320 326.2 333.8 340 
326.6 345.1 336.2 312.5 341 352.1 350.1 336.6 14.89 26.91 14.8 2.805 55.65 79.99 13.64 23.26 220 244.4 276.7 286.4 273.1 285.1 297.2 285.2 307.9 319 323.4 309.9 334.9 345.1 353.6 0 0 344.5 315.5 300 300 306.4 314.9 325.1 330 330 354.7 0 14.46 30 330 0 285.5 270 305.3 300 344.9 351.3 356.5 0 6.844 15.04 22.67 30 34.91 36.02 44.46 60 74.46 90 104.5 120 180 195.5 210 225.5 240 255.5 264 265.1 270 277.3 285 293.2 300 303.5 308.7 315.1 321.1 326.7 333.3 338.9 
10.06 34.38 54.27 19.82 4.64 17.39 22.19 6.037 42.61 55.36 53.96 37.81 82.23 97.09 86.85 69.86 135.4 165.6 136.2 105.1 254.4 284.6 314.9 283.8 322.9 337.8 350.1 333.2 11.24 23.98 36.02 48.76 60 70.38 75.54 60 0 344.5 349.6 0 0 354.7 30 30 60 65.29 90 105.5 0 210 330 314.5 6.018 13.28 19.98 26.21 33.79 40.02 46.72 53.98 60 64.52 72.57 81.49 90 98.59 105.1 108.8 120 135.5 150 165.5 180 195.5 224.5 240 254.5 270 284.5 300 311.2 314.9 321.4 330 338.5 347.4 355.5 0 
14.9 33.44 47.52 23.75 7.884 18.96 23.39 9.888 41.04 52.12 50.11 36.61 74.89 86.91 74.8 62.81 115.6 140 73.64 83.26 280 304.4 336.7 346.4 333.1 345.1 357.2 345.2 14.86 25.09 34.91 45.14 53.61 60 60 44.46 15.54 0 0 6.392 5.295 0 30 30 54.71 60 74.46 90 30 0 345.5 330 8.719 15.14 21.13 26.68 33.32 38.87 44.86 51.28 56.45 60 66.84 75.04 82.67 90 94.91 96.02 104.5 120 134.5 150 164.5 180 240 255.5 270 285.5 300 315.5 324 325.1 330 337.3 345 353.2 0 3.55 
67.33 77.17 102.8 112.7 22.91 37.77 50.14 33.15 64.64 77.39 82.19 66.04 102.6 115.4 114 97.81 142.2 157.1 146.8 129.9 195.4 225.6 196.2 165.1 314.4 344.6 14.88 343.8 49.62 60 71.24 83.98 96.02 108.8 120 130.4 135.5 120 60 44.46 30 14.46 60 54.71 90 90 120 125.3 150 165.5 0 270 21.41 30 38.51 47.43 55.48 60 66.02 73.28 79.98 86.21 93.79 100 106.7 114 120 124.5 132.6 141.5 150 158.6 165.1 168.8 180 195.5 210 225.5 240 255.5 284.5 300 314.5 330 344.5 0 11.24 14.86 
74.84 80.03 99.97 105.2 33.09 45.11 57.19 45.2 67.88 78.96 83.39 69.89 101 112.1 110.1 96.61 134.9 146.9 134.8 122.8 175.6 200 133.6 143.3 340 4.353 36.75 46.36 60 66.39 74.86 85.09 94.91 105.1 113.6 120 120 104.5 75.54 60 45.54 30 65.29 60 90 90 114.7 120 134.5 150 90 0 30 37.33 44.96 53.16 60 63.55 68.72 75.14 81.13 86.68 93.32 98.87 104.9 111.3 116.5 120 126.8 135 142.7 150 154.9 156 164.5 180 194.5 210 224.5 240 300 315.5 330 345.5 0 15.54 23.98 25.09 
183.3 164.7 168.4 182.5 194.7 129 153.7 186 123.1 129.7 144.4 142.3 146 154.7 161.1 151.5 172.6 181.6 181.9 171.2 199.4 207.9 200.8 191.8 223.4 228.7 205.2 206.6 180 164.5 156 154.9 158.5 165 172.1 180 186.8 192.6 194.9 191.2 194.5 210 150 134.5 150 142.7 166.7 164.9 186 188.7 201.4 210 0 90 104.5 120 120 113.6 114.7 120 126.8 135 140 141.1 144.7 150 155.4 160.9 166.3 170.1 174.7 180 184.5 187.9 193.2 199.1 204.7 210 213.3 213.8 218.5 227.4 234.7 240 240 229.6 224.5 240 
195.3 176.7 177.5 191.6 231 165.3 174 206.3 131.3 136.6 153.4 154.8 152.1 160.6 168.2 159.2 178.4 187.4 188.8 178.1 205.3 214 208.5 198.9 230.3 236.9 217.7 215.6 195.5 180 168.8 165.1 167.4 173.2 180 187.9 195 201.5 205.1 204 210 225.5 165.5 150 158.6 150 174 171.3 193.3 195.1 210 217.3 270 0 120 135.5 130.4 120 120 125.3 132.6 141.5 146.2 146.7 150 155.3 160.9 166.8 172.1 175.5 180 185.3 189.9 193.7 199.1 204.6 210 215.3 218.9 220 225 233.2 240 245.3 246.4 240 240 255.5 
206.5 187.4 185.4 200 254.9 223.8 194.4 224.6 134.8 140 160 165.2 156.1 165 173.8 165 183.3 192.6 195 184 211.2 220.3 216.1 205.7 238.1 246.2 229.8 224.7 210 194.5 180 173.6 174.7 180 186.8 195 202.7 210 214.9 216 224.5 240 180 164.5 165.1 154.9 180 176.5 200 201.1 218.5 225 284.5 300 0 150 135.5 120 120 126.4 134.9 145.1 150 150 153.3 158.9 164.9 171.3 176.8 180 184.5 189.9 194.9 199.1 204.7 210 215.4 220.9 224.9 226.7 232.1 240 246.8 252.6 254.9 251.2 254.5 270 
218 197.5 192.1 208.1 276.7 286.4 220 244.4 127.3 137.2 162.8 172.7 157.1 167 177.6 168 187 197 200.5 188.6 217 227 224 212.2 246.9 256.9 242.9 234.4 225.5 210 190.4 180 180 185.3 192.6 201.5 210 218.6 225.1 228.8 240 255.5 195.5 180 168.8 156 184.5 180 206.2 206.7 227.4 233.2 300 315.5 330 0 120 104.5 109.6 120 131.2 144 150 150 153.8 160 166.7 174 180 183.2 187.9 193.7 199.1 204 210 215.3 220.9 226.8 231.3 234 240 247.9 255 261.5 265.1 264 270 285.5 
230.1 213.2 202.9 217.8 282.8 292.7 247.3 257.2 133.6 143.3 175.6 200 163.1 173.1 185.6 177.1 193 203 207.8 196 223 233 231.4 219.5 253 262.9 252 242.4 240 229.6 210 194.5 191.2 194.9 201.4 210 218.5 227.4 234.7 240 251.2 264 224.5 240 180 164.5 192.6 186.8 213.8 213.3 235.5 240 300 310.4 315.5 300 0 90 104.5 120 134.5 150 156 154.9 158.5 165 172.1 180 186 188.7 193.2 199.1 204.7 210 216 220.9 226.3 232.1 236.8 240 246 253.3 260 266.2 270 270 276 288.8 
237.2 225.2 213.1 225.1 280 285.2 254.8 260 196.2 165.1 195.4 225.6 173.8 181.9 195.3 190.2 199.7 208.8 214.3 203.9 227.4 236.7 236 225 255 263.9 255 246.2 246.4 240 225.5 210 204 205.1 210 217.3 225 233.2 240 245.3 254.9 265.1 240 255.5 195.5 180 201.5 195 220 218.9 240 243.5 293.6 300 300 284.5 270 0 120 135.5 150 165.5 168.8 165.1 167.4 173.2 180 187.9 193.3 195.1 199.1 204.6 210 215.3 220.9 225.1 230.1 235.5 240 243.2 248.7 255.1 261.1 266.7 270 270 274.9 285.1 
245.6 237.1 223.1 233.1 283.4 288.7 265.2 266.6 254.7 189 213.7 246 183.1 189.7 204.4 202.3 206 214.7 221.1 211.5 232.6 241.6 241.9 231.2 259.4 267.9 260.8 251.8 254.9 251.2 240 224.5 216 214.9 218.5 225 232.1 240 246.8 252.6 261.4 270 254.5 270 210 194.5 210 202.7 226.7 224.9 246 248.7 294.7 300 300 289.6 284.5 300 0 150 164.5 180 180 173.6 174.7 180 186.8 195 200 201.1 204.7 210 215.4 220.9 226.3 230.1 234.7 240 244.5 247.9 253.2 259.1 264.7 270 273.3 273.8 278.5 287.4 
255.3 250.2 233.8 241.9 290.3 296.9 277.7 275.6 291 225.3 234 266.3 191.3 196.6 213.4 214.8 212.1 220.6 228.2 219.2 238.4 247.4 248.8 238.1 265.3 274 268.5 258.9 265.1 264 255.5 240 228.8 225.1 227.4 233.2 240 247.9 255 261.5 270 277.3 270 285.5 225.5 210 218.6 210 234 231.3 253.3 255.1 300 305.3 306.4 300 300 315.5 330 0 180 195.5 190.4 180 180 185.3 192.6 201.5 206.2 206.7 210 215.3 220.9 226.8 232.1 235.5 240 245.3 249.9 253.7 259.1 264.6 270 275.3 278.9 280 285 293.2 
264.4 262.3 243.1 249.7 298.1 306.2 289.8 284.7 314.9 283.8 254.4 284.6 194.8 200 220 225.2 216.1 225 233.8 225 243.3 252.6 255 244 271.2 280.3 276.1 265.7 274.9 276 270 254.5 240 233.6 234.7 240 246.8 255 262.7 270 278.5 285 284.5 300 240 224.5 225.1 214.9 240 236.5 260 261.1 306.8 312.6 314.9 311.2 314.5 330 344.5 0 0 210 195.5 180 180 186.4 194.9 205.1 210 210 213.3 218.9 224.9 231.3 236.8 240 244.5 249.9 254.9 259.1 264.7 270 275.4 280.9 284.9 286.7 292.1 300 
273.4 274.8 251.3 256.6 306.9 316.9 302.9 294.4 336.7 346.4 280 304.4 187.3 197.2 222.8 232.7 217.1 227 237.6 228 247 257 260.5 248.6 277 287 284 272.2 285.1 288.8 285.5 270 250.4 240 240 245.3 252.6 261.5 270 278.6 287.4 293.2 300 315.5 255.5 240 228.8 216 244.5 240 266.2 266.7 315 321.5 325.1 324 330 345.5 0 15.54 30 0 180 164.5 169.6 180 191.2 204 210 210 213.8 220 226.7 234 240 243.2 247.9 253.7 259.1 264 270 275.3 280.9 286.8 291.3 294 300 307.9 
283.4 288.7 265.2 266.6 313 322.9 312 302.4 342.8 352.7 307.3 317.2 193.6 203.3 235.6 260 223.1 233.1 245.6 237.1 253 263 267.8 256 283 293 291.4 279.5 294.7 300 300 289.6 270 254.5 251.2 254.9 261.4 270 278.5 287.4 295.5 300 311.2 324 284.5 300 240 224.5 252.6 246.8 273.8 273.3 320 326.2 330 330 336 348.8 0 10.38 15.54 0 0 150 164.5 180 194.5 210 216 214.9 218.5 225 232.1 240 246 248.7 253.2 259.1 264.7 270 276 280.9 286.3 292.1 296.8 300 306 313.3 
290.3 296.9 277.7 275.6 315 323.9 315 306.2 340 345.2 314.8 320 256.2 225.1 255.4 285.6 233.8 241.9 255.3 250.2 259.7 268.8 274.3 263.9 287.4 296.7 296 285 300 305.3 306.4 300 285.5 270 264 265.1 270 277.3 285 293.2 300 303.5 314.9 325.1 300 315.5 255.5 240 261.5 255 280 278.9 321.1 326.7 330 330 334.9 345.1 353.6 0 0 344.5 330 0 180 195.5 210 225.5 228.8 225.1 227.4 233.2 240 247.9 253.3 255.1 259.1 264.6 270 275.3 280.9 285.1 290.1 295.5 300 303.2 308.7 315.1 
298.1 306.2 289.8 284.7 319.4 327.9 320.8 311.8 343.4 348.7 325.2 326.6 314.7 249 273.7 306 243.1 249.7 264.4 262.3 266 274.7 281.1 271.5 292.6 301.6 301.9 291.2 306.8 312.6 314.9 311.2 300 284.5 276 274.9 278.5 285 292.1 300 306 308.7 321.4 330 314.5 330 270 254.5 270 262.7 286.7 284.9 324.7 330 333.3 333.8 338.5 347.4 354.7 0 0 349.6 344.5 0 0 210 224.5 240 240 233.6 234.7 240 246.8 255 260 261.1 264.7 270 275.4 280.9 286.3 290.1 294.7 300 304.5 307.9 313.2 319.1 
306.9 316.9 302.9 294.4 325.3 334 328.5 318.9 350.3 356.9 337.7 335.6 351 285.3 294 326.3 251.3 256.6 273.4 274.8 272.1 280.6 288.2 279.2 298.4 307.4 308.8 298.1 315 321.5 325.1 324 315.5 300 288.8 285.1 287.4 293.2 300 307.9 313.3 315.1 330 337.3 330 345.5 285.5 270 278.6 270 294 291.3 330 335.3 338.9 340 345 353.2 0 5.295 6.393 0 0 15.54 30 0 240 255.5 250.4 240 240 245.3 252.6 261.5 266.2 266.7 270 275.3 280.9 286.8 292.1 295.5 300 305.3 309.9 313.7 319.1 324.6 
314.9 326.9 314.8 302.8 331.2 340.3 336.1 325.7 358.1 6.162 349.8 344.7 14.87 343.8 314.4 344.6 254.8 260 280 285.2 276.1 285 293.8 285 303.3 312.6 315 304 322.7 330 334.9 336 330 314.5 300 293.6 294.7 300 306.8 315 320 321.1 338.5 345 344.5 0 300 284.5 285.1 274.9 300 296.5 335.4 340.9 344.9 346.7 352.1 0 6.844 12.57 14.86 11.24 14.46 30 44.46 60 0 270 255.5 240 240 246.4 254.9 265.1 270 270 273.3 278.9 284.9 291.3 296.8 300 304.5 309.9 314.9 319.1 324.7 330 
322.2 337.1 326.8 309.9 337 347 344 332.2 6.926 16.88 2.859 354.4 36.74 46.36 340 4.352 247.3 257.2 282.8 292.7 277.1 287 297.6 288 307 317 320.5 308.6 330 338.6 345.1 348.8 345.5 330 310.4 300 300 305.3 312.6 321.5 326.2 326.7 347.4 353.2 0 15.54 315.5 300 288.8 276 304.5 300 340.9 346.8 351.3 354 0 7.914 15.04 21.49 25.09 23.98 30 45.54 60 75.54 90 0 240 224.5 229.6 240 251.2 264 270 270 273.8 280 286.7 294 300 303.2 307.9 313.7 319.1 324 330 335.3 
331.9 347.9 342.5 322 343 353 351.4 339.5 12.96 22.92 12.02 2.38 42.83 52.67 7.331 17.17 253.6 263.3 295.6 320 283.1 293.1 305.6 297.1 313 323 327.8 316 338.5 347.4 354.7 0 0 349.6 330 314.5 311.2 314.9 321.4 330 333.8 333.3 355.5 0 11.24 23.98 344.5 0 300 284.5 312.6 306.8 346.3 352.1 356.8 0 6.018 13.28 19.98 26.21 30 30 36.02 48.76 60 70.38 75.54 60 0 210 224.5 240 254.5 270 276 274.9 278.5 285 292.1 300 306 308.7 313.2 319.1 324.7 330 336 340.9 
340 354.6 352.6 333.5 347.4 356.7 356 345 15.04 23.92 15.03 6.151 39.97 45.16 14.84 20.03 316.2 285.1 315.4 345.6 293.8 301.9 315.3 310.2 319.7 328.8 334.3 323.9 345 353.2 0 5.295 6.392 0 345.5 330 324 325.1 330 337.3 340 338.9 0 3.55 14.86 25.09 0 15.54 315.5 300 321.5 315 350.1 355.5 0 3.183 8.719 15.14 21.13 26.68 30 30 34.91 45.14 53.61 60 60 44.46 30 0 240 255.5 270 285.5 288.8 285.1 287.4 293.2 300 307.9 313.3 315.1 319.1 324.6 330 335.3 340.9 345.1 
348.4 2.499 3.331 344.7 352.6 1.579 1.875 351.2 19.37 27.94 20.79 11.81 43.4 48.71 25.23 26.64 14.68 309 333.7 5.98 303.1 309.7 324.4 322.3 326 334.7 341.1 331.5 352.1 0 6.844 12.57 14.86 11.24 0 344.5 336 334.9 338.5 345 346.7 344.9 6.018 8.719 21.41 30 14.46 30 330 314.5 330 322.7 354.7 0 4.472 7.87 13.24 19.11 24.71 30 33.32 33.79 38.51 47.43 54.71 60 60 49.62 44.46 60 0 270 284.5 300 300 293.6 294.7 300 306.8 315 320 321.1 324.7 330 335.4 340.9 346.3 350.1 
357.5 11.63 15.35 356.7 358.4 7.407 8.776 358.1 25.3 34.02 28.48 18.93 50.28 56.86 37.7 35.63 51.01 345.3 354 26.29 311.3 316.6 333.4 334.8 332.1 340.6 348.2 339.2 0 7.914 15.04 21.49 25.09 23.98 15.54 0 348.8 345.1 347.4 353.2 354 351.3 13.28 15.14 30 37.33 30 45.54 345.5 330 338.6 330 0 5.295 9.93 13.71 19.11 24.59 30 35.29 38.87 40.02 44.96 53.16 60 65.29 66.39 60 60 75.54 90 0 300 315.5 310.4 300 300 305.3 312.6 321.5 326.2 326.7 330 335.3 340.9 346.8 352.1 355.5 
5.395 20.02 26.54 7.377 3.314 12.59 14.99 3.971 31.17 40.34 36.1 25.68 58.07 66.16 49.78 44.7 74.88 43.8 14.36 44.64 314.8 320 340 345.2 336.1 345 353.8 345 6.844 15.04 22.67 30 34.91 36.02 30 14.46 0 353.6 354.7 0 0 356.5 19.98 21.13 38.51 44.96 44.46 60 0 344.5 345.1 334.9 4.472 9.93 14.86 19.11 24.71 30 35.41 40.89 44.86 46.72 52.09 60 66.84 72.57 74.86 71.24 74.46 90 104.5 120 0 330 315.5 300 300 306.4 314.9 325.1 330 330 333.3 338.9 344.9 351.3 356.8 0 
12.12 28.06 38.05 17.51 7.021 16.99 20.51 8.571 36.98 46.95 43.97 32.22 66.93 76.88 62.86 54.44 96.75 106.4 40.01 64.35 307.3 317.2 342.8 352.7 337.1 347 357.6 348 12.57 21.49 30 38.59 45.14 48.76 45.54 30 10.38 0 0 5.295 4.518 0 26.21 26.68 47.43 53.16 60 75.54 15.54 0 348.8 336 7.87 13.71 19.11 23.98 30 35.29 40.89 46.76 51.28 53.98 60 67.91 75.04 81.49 85.09 83.98 90 105.5 120 135.5 150 0 300 284.5 289.6 300 311.2 324 330 330 333.8 340 346.7 354 0 3.183 
22.91 37.77 50.14 33.15 13.05 23.02 27.78 16.03 43.01 52.98 51.43 39.49 72.96 82.92 72.02 62.38 102.8 112.7 67.33 77.17 313.6 323.3 355.6 19.99 343.1 353.1 5.557 357.1 21.41 30 38.51 47.43 54.71 60 60 49.62 30 14.46 11.24 14.86 12.57 6.844 33.79 33.32 55.48 60 71.24 83.98 44.46 60 0 344.5 13.24 19.11 24.71 30 36.02 40.89 46.29 52.13 56.82 60 66.02 73.28 79.98 86.21 90 90 96.02 108.8 120 130.4 135.5 120 0 270 284.5 300 314.5 330 336 334.9 338.5 345 352.1 0 6.018 8.719 
33.09 45.11 57.19 45.2 19.66 28.83 34.32 23.9 47.41 56.69 56.03 45.01 75.04 83.92 75.03 66.15 99.97 105.2 74.84 80.03 16.2 345.1 15.36 45.64 353.8 1.927 15.3 10.22 30 37.33 44.96 53.16 60 65.29 66.39 60 45.54 30 23.98 25.09 21.49 15.04 40.02 38.87 60 63.55 74.86 85.09 60 75.54 15.54 0 19.11 24.59 30 35.29 40.89 45.14 50.07 55.53 60 63.18 68.72 75.14 81.13 86.68 90 90 94.91 105.1 113.6 120 120 104.5 90 0 300 315.5 330 345.5 348.8 345.1 347.4 353.2 0 7.914 13.28 15.14 
43.12 53.07 65.56 57.14 25.98 34.7 41.07 31.52 52.59 61.58 61.88 51.22 79.37 87.94 80.79 71.81 103.4 108.7 85.23 86.64 74.68 8.993 33.71 65.98 3.143 9.72 24.37 22.3 38.51 44.96 52.09 60 66.84 72.57 74.86 71.24 60 44.46 36.02 34.91 30 22.67 46.72 44.86 66.02 68.72 81.41 90 74.46 90 30 14.46 24.71 30 35.41 40.89 46.29 50.07 54.71 60 64.47 67.87 73.24 79.11 84.71 90 93.32 93.79 98.51 107.4 114.7 120 120 109.6 104.5 120 0 330 344.5 0 0 353.6 354.7 0 6.844 15.04 19.98 21.13 
53.84 61.93 75.29 70.22 32.06 40.63 48.19 39.21 58.42 67.41 68.78 58.12 85.3 94.02 88.48 78.93 110.3 116.9 97.7 95.63 111 45.32 54.02 86.29 11.29 16.6 33.36 34.77 47.43 53.16 60 67.91 75.04 81.49 85.09 83.98 75.54 60 48.76 45.14 38.59 30 53.98 51.28 73.28 75.14 90 97.33 90 105.5 45.54 30 30 35.29 40.89 46.76 52.13 55.53 60 65.29 69.93 73.71 79.11 84.59 90 95.29 98.87 100 105 113.2 120 125.3 126.4 120 120 135.5 150 0 0 15.54 10.38 0 0 5.295 12.57 21.49 26.21 26.68 
63.14 69.72 84.37 82.3 36.08 44.96 53.85 44.97 63.31 72.59 74.99 63.97 91.17 100.3 96.1 85.68 118.1 126.2 109.8 104.7 134.9 103.8 74.36 104.6 14.84 20.03 39.97 45.16 54.71 60 66.84 75.04 82.67 90 94.91 96.02 90 74.46 60 53.61 45.14 34.91 60 56.45 79.98 81.13 98.51 105 104.5 120 60 44.46 33.32 38.87 44.86 51.28 56.82 60 64.47 69.93 74.86 79.11 84.71 90 95.41 100.9 104.9 106.7 112.1 120 126.8 132.6 134.9 131.2 134.5 150 164.5 180 0 30 15.54 0 0 6.393 14.86 25.09 30 30 
71.29 76.6 93.36 94.77 37.08 47.04 57.62 47.98 67.02 76.99 80.51 68.57 96.98 107 104 92.22 126.9 136.9 122.9 114.4 156.7 166.4 100 124.4 7.331 17.17 42.83 52.67 60 65.29 72.57 81.49 90 98.59 105.1 108.8 105.5 90 70.38 60 48.76 36.02 64.52 60 86.21 86.68 107.4 113.2 120 135.5 75.54 60 33.79 40.02 46.72 53.98 60 63.18 67.87 73.71 79.11 83.98 90 95.29 100.9 106.8 111.3 114 120 127.9 135 141.5 145.1 144 150 165.5 180 195.5 210 0 0 344.5 349.6 0 11.24 23.98 30 30 
85.23 86.64 103.4 108.7 43.12 53.07 65.56 57.14 73.05 83.02 87.78 76.03 103 113 111.4 99.49 133 142.9 132 122.4 162.8 172.7 127.3 137.2 13.64 23.25 55.65 79.99 71.24 74.86 81.41 90 98.51 107.4 114.7 120 120 109.6 90 74.46 60 44.46 72.57 66.84 93.79 93.32 115.5 120 131.2 144 104.5 120 38.51 44.96 52.09 60 66.02 68.72 73.24 79.11 84.71 90 96.02 100.9 106.3 112.1 116.8 120 126 133.3 140 146.2 150 150 156 168.8 180 190.4 195.5 180 0 330 344.5 0 14.46 30 36.02 34.91 
97.7 95.63 110.3 116.9 53.84 61.93 75.29 70.22 79.66 88.83 94.32 83.9 107.4 116.7 116 105 135 143.9 135 126.2 160 165.2 134.8 140 76.2 45.12 75.36 105.6 83.98 85.09 90 97.33 105 113.2 120 125.3 126.4 120 105.5 90 75.54 60 81.49 75.04 100 98.87 120 123.5 134.9 145.1 120 135.5 47.43 53.16 60 67.91 73.28 75.14 79.11 84.59 90 95.29 100.9 105.1 110.1 115.5 120 123.2 128.7 135.1 141.1 146.7 150 150 154.9 165.1 173.6 180 180 164.5 150 0 0 15.54 30 45.54 48.76 45.14 
109.8 104.7 118.1 126.2 63.14 69.72 84.37 82.3 85.98 94.7 101.1 91.52 112.6 121.6 121.9 111.2 139.4 147.9 140.8 131.8 163.4 168.7 145.2 146.6 134.7 68.99 93.71 126 96.02 94.91 98.51 105 112.1 120 126.8 132.6 134.9 131.2 120 104.5 90 74.46 90 82.67 106.7 104.9 126 128.7 141.4 150 134.5 150 54.71 60 66.84 75.04 79.98 81.13 84.71 90 95.41 100.9 106.3 110.1 114.7 120 124.5 127.9 133.2 139.1 144.7 150 153.3 153.8 158.5 167.4 174.7 180 180 169.6 164.5 180 0 30 44.46 60 60 53.61 
122.9 114.4 126.9 136.9 71.29 76.6 93.36 94.77 92.06 100.6 108.2 99.21 118.4 127.4 128.8 118.1 145.3 154 148.5 138.9 170.3 176.9 157.7 155.6 171 105.3 114 146.3 108.8 105.1 107.4 113.2 120 127.9 135 141.5 145.1 144 135.5 120 105.5 90 98.59 90 114 111.3 133.3 135.1 150 157.3 150 165.5 60 65.29 72.57 81.49 86.21 86.68 90 95.29 100.9 106.8 112.1 115.5 120 125.3 129.9 133.7 139.1 144.6 150 155.3 158.9 160 165 173.2 180 185.3 186.4 180 180 195.5 210 0 60 75.54 70.38 60 
134.8 122.8 134.9 146.9 74.84 80.03 99.97 105.2 96.08 105 113.8 105 123.3 132.6 135 124 151.2 160.3 156.1 145.7 178.1 186.2 169.8 164.7 194.9 163.8 134.4 164.6 120 113.6 114.7 120 126.8 135 142.7 150 154.9 156 150 134.5 120 104.5 105.1 94.91 120 116.5 140 141.1 158.5 165 164.5 180 60 66.39 74.86 85.09 90 90 93.32 98.87 104.9 111.3 116.8 120 124.5 129.9 134.9 139.1 144.7 150 155.4 160.9 164.9 166.7 172.1 180 186.8 192.6 194.9 191.2 194.5 210 224.5 240 0 90 75.54 60 
146.8 129.9 142.2 157.1 67.33 77.17 102.8 112.7 97.08 107 117.6 108 127 137 140.5 128.6 157 167 164 152.2 186.9 196.9 182.9 174.4 216.7 226.4 160 184.4 130.4 120 120 125.3 132.6 141.5 150 158.6 165.1 168.8 165.5 150 135.5 120 108.8 96.02 124.5 120 146.2 146.7 167.4 173.2 180 195.5 49.62 60 71.24 83.98 90 90 93.79 100 106.7 114 120 123.2 127.9 133.7 139.1 144 150 155.3 160.9 166.8 171.3 174 180 187.9 195 201.5 205.1 204 210 225.5 240 255.5 270 0 60 44.46 
162.5 142 151.9 167.9 73.64 83.25 115.6 140 103.1 113.1 125.6 117.1 133 143 147.8 136 163 173 171.4 159.5 193 202.9 192 182.4 222.8 232.7 187.3 197.2 150 134.5 131.2 134.9 141.4 150 158.5 167.4 174.7 180 180 169.6 164.5 180 120 104.5 132.6 126.8 153.8 153.3 175.5 180 191.2 204 44.46 60 74.46 90 96.02 94.91 98.51 105 112.1 120 126 128.7 133.2 139.1 144.7 150 156 160.9 166.3 172.1 176.8 180 186 193.3 200 206.2 210 210 216 228.8 240 250.4 255.5 240 0 30 
172.6 153.5 160 174.6 136.2 105.1 135.4 165.6 113.8 121.9 135.3 130.2 139.7 148.8 154.3 143.9 167.4 176.7 176 165 195 203.9 195 186.2 220 225.2 194.8 200 165.5 150 144 145.1 150 157.3 165 173.2 180 185.3 186.4 180 180 195.5 135.5 120 141.5 135 160 158.9 180 183.5 194.9 205.1 60 75.54 90 105.5 108.8 105.1 107.4 113.2 120 127.9 133.3 135.1 139.1 144.6 150 155.3 160.9 165.1 170.1 175.5 180 183.2 188.7 195.1 201.1 206.7 210 210 214.9 225.1 233.6 240 240 224.5 210 0 
